GS_controversiality_score,index,id,author_id,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,engagement_score_log_normal,date
2.0,367,1549551145365946368,501001069,1549551145365946368,en,0,0,1,0,everyone,"I want TIffany's thoughts on the economy, climate change, and literally everything else. #WWENXT",['WWENXT'],1,2,11,0,0,0,0,0,4004.0,0.00024968789013732833,0.0772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i want tiffanys thought economy climate change literally everything else wwenxt,0.0,0.0,0.0,0.07711535202753833,2022-07-20 00:25:56
0.0,368,1549834107215036422,1393993649713729536,1549834107215036422,en,0,0,1,0,everyone,Climate change anything really just transfers assets from private to rhe govt,[],0,0,2,0,0,0,0,0,185.0,0.005376344086021506,0.2415,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change anything really transfer asset private rhe govt,0.0,0.0,0.0,0.11710755381421946,2022-07-20 19:10:20
0.0,369,1549729607955488768,1069439375669379072,1549729607955488768,en,3,0,26,0,everyone,In the 70s &amp; 80s we had a magnifying glass and ants.Nowadays they have accelerants and “climate change”.,[],0,0,2,0,0,0,0,0,8222.0,0.003526693420892618,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,in 70 amp 80 magnifying glass antsnowadays accelerants climate change,0.0,0.0,0.0,2.0706226387234823,2022-07-20 12:15:05
2.0,370,1549812679564484609,449600949,1549812679564484609,en,5,2,7,2,everyone,Joe Manchin negotiates like a Republican | By Hayes Brown https://t.co/Q8jrHM1OTW,[],0,0,17,0,0,1,0,0,153712.0,0.00010409008997287152,0.3612,Positive,-0.039599999999999996,-0.44895,-0.24427500000000002,0.32128128000000006,0.403112205,0.29732030249999997,50.0,0.0,joe manchin negotiates like republican by hayes brown,0.32128128000000006,0.403112205,0.2973203025,0.8776799573119898,2022-07-20 17:45:11
1.0,371,1549869147965628416,1335450365706133504,1549869147965628416,en,0,0,0,0,everyone,If climate change was as dire as claimed…we’d actually build nuclear power plants.,[],0,0,1,0,0,0,0,0,285.0,0.0,-0.4588,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,if climate change dire claimedwed actually build nuclear power plant,0.0,0.0,0.0,0.0,2022-07-20 21:29:34
0.0,372,1549851746796797956,1511218628951220225,1549851746796797956,en,0,0,0,0,everyone,Biden talking of climate change plan https://t.co/0gWgRv6VOV,[],0,0,11,0,0,1,0,0,11.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biden talking climate change plan,0.0,0.0,0.0,0.0,2022-07-20 20:20:25
3.0,373,1549602261923467265,2924817061,1549602261923467265,en,0,0,0,0,everyone,Climate change deniers are frogs in the pot.,[],0,0,3,0,0,0,0,0,49.0,0.0,-0.2732,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change denier frog pot,0.0,0.0,0.0,0.0,2022-07-20 03:49:04
3.0,374,1549701381459779590,1874840533,1549701381459779590,en,11,1,17,0,everyone,Now temperatures across Europe are soaring and #GlobalWarming plays a big role also nature and climate variability #ClimateCrisis #ActOnClimate Why Europe Is Becoming a #HeatWave Hot Spot v @nytimes https://t.co/m4n4eVw8Cl,['GlobalWarming' 'ClimateCrisis' 'ActOnClimate' 'HeatWave'],4,0,10,0,0,1,1,0,16207.0,0.0017892398815399803,0.25,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,now temperature across europe soaring globalwarming play big role also nature climate variability climatecrisis actonclimate why europe is becoming heatwave hot spot v,0.0,0.0,0.0,1.9353437091825725,2022-07-20 10:22:56
0.0,375,1549833970891759622,18956073,1549833970891759622,en,16,18,46,7,everyone,".@JoeBiden says, ""That's why I and so damn many other people I grew up have cancer,"" during climate change speech. https://t.co/0fXhFBhlFr",[],0,2,8,0,0,1,1,0,309764.0,0.00028085806982712703,-0.8356,Negative,-0.1134,-0.5381428571428571,-0.23728333333333332,0.17326636749999996,0.11253908952380952,0.18878312840579714,47.05882352941176,85.71428571428571,say thats i damn many people i grew cancer climate change speech,0.17326636749999996,0.11253908952380952,0.1887831284057971,4.5216380762191335,2022-07-20 19:09:47
2.0,376,1549565781595213825,16193678,1549565781595213825,en,1,0,0,0,everyone,How Bitcoin Could Solve Climate Change #ClimateAction #Planet #Nature #ClimateChange [Video]: Troy Cross explains the ways in which Bitcoin could be used as a tool to help solve climate change.Lower your time preference and lock-in your BITCOIN 2023 c... https://t.co/p1lWXm89FG https://t.co/DzC4D8hIvr,['ClimateAction' 'Planet' 'Nature' 'ClimateChange'],4,1,12,0,0,2,0,0,324.0,0.003076923076923077,0.6486,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how bitcoin could solve climate change climateaction planet nature climatechange video troy cross explains way bitcoin could used tool help solve climate changelower time preference lockin bitcoin 2023 c,0.0,0.0,0.0,0.10701715890149324,2022-07-20 01:24:06
0.0,377,1549868538201985024,558623132,1549868538201985024,en,0,0,0,0,everyone,This 500-Year-Old Tree in California Has a Story to Tell https://t.co/joPqgRj9BT,[],0,0,17,0,0,1,0,0,139.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,this 500yearold tree california has story tell,0.0,0.0,0.0,0.0,2022-07-20 21:27:09
0.0,378,1549747278616961024,3006939004,1549747278616961024,en,0,0,0,0,everyone,CLOWN WORLD: Pentagon Spox Says Climate Change Caused fighting in Syria https://t.co/PzLMeUDb0j,[],0,2,26,0,0,1,0,0,152.0,0.0,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clown world pentagon spox says climate change caused fighting syria,0.0,0.0,0.0,0.0,2022-07-20 13:25:18
0.0,379,1549717606751297536,1351210446368419847,1549717606751297536,en,0,0,0,0,everyone,Only thing is a little paper called the constitution! The White House Fuels Reports of Imminent ‘National Emergency’ Declaration on Climate Change https://t.co/2K3BHY3Ize #Featured #Opinion,['Featured' 'Opinion'],2,0,12,1,0,1,0,0,564.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,only thing little paper called constitution the white house fuels reports imminent national emergency declaration climate change featured opinion,0.0,0.0,0.0,0.0,2022-07-20 11:27:24
0.0,380,1549832374124429318,1325379095195160578,1549832374124429318,en,0,0,1,0,everyone,"UK must learn to live with extreme weather, says cabinet ministerKit Malthouse, chancellor of the duchy of Lancaster, says ‘impacts of climate change are with us now’https://t.co/JAuuNHST7s",[],0,1,7,0,0,1,0,0,145.0,0.00684931506849315,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uk must learn live extreme weather say cabinet ministerkit malthouse chancellor duchy lancaster say impact climate change u,0.0,0.0,0.0,0.12210273770953073,2022-07-20 19:03:27
0.0,381,1549879994528268289,1136741373384765445,1549879994528268289,en,0,0,0,0,everyone,Climate change=higher energy prices=unhappy consumers=more competition=less ethics=more climate change inducing products=less climate change=lower prices=happy consumers,[],0,0,1,0,0,0,0,0,564.0,0.0,0.2732,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate changehigher energy pricesunhappy consumersmore competitionless ethicsmore climate change inducing productsless climate changelower priceshappy consumer,0.0,0.0,0.0,0.0,2022-07-20 22:12:40
2.0,382,1549891819193843712,108416617,1549891819193843712,en,0,1,3,0,everyone,"Climate-minded friends! We are in the majority but we underestimate how many of our peers accept the reality of #climatechange. Most of us are concerned. Chances are, our friends will not ""unfollow"" us for talking about this.",['climatechange'],1,0,2,1,0,0,0,0,126.0,0.031496062992125984,0.8516,Positive,-0.4404,0.0,-0.4404,0.0,0.0,0.0,0.0,0.0,climateminded friend we majority underestimate many peer accept reality climatechange most u concerned chances friend unfollow u talking,0.0,0.0,0.0,0.5007082087772579,2022-07-20 22:59:39
2.0,383,1549633370530975744,2616337502,1549633370530975744,en,0,1,5,0,everyone,"We have A/C but I still have barely slept. This weather has me on edge. Wildfires in the news, people dying from the heat, tornadoes. A Severe Storm Warning here for today.Yet still there are global-warming deniers. *Smh",[],0,3,7,0,0,0,0,0,366.0,0.01634877384196185,-0.9022,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,we ac i still barely slept this weather edge wildfires news people dying heat tornado a severe storm warning todayyet still globalwarming denier smh,0.0,0.0,0.0,0.6302761828959579,2022-07-20 05:52:40
0.0,384,1549698895189381123,20834675,1549698895189381123,en,0,1,0,0,everyone,Do you think that Blockchain and Crypto destroys the environment causing climate change and global warming?,[],0,0,3,0,1,0,0,0,10876.0,9.193711501333089e-05,-0.4588,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,do think blockchain crypto destroys environment causing climate change global warming,0.0,0.0,0.0,0.06940110210988133,2022-07-20 10:13:03
2.0,385,1549650427733483520,2966665810,1549650427733483520,en,1,1,14,0,everyone,"If you are still not a believer in climate change can I ask would you go to the doctors and be diagnosed by the window cleaner or have heart surgery by a lawyer...Then don't listen to politicians, celebrities or media outlets. Listen to the scientists, listen to the data ⏰🚨🌍 https://t.co/iZaAur7CRa",[],0,1,3,0,0,1,0,3,2161.0,0.0074005550416281225,0.5423,Positive,0.5719,0.0,0.5719,0.0,0.0,0.0,100.0,0.0,if still believer climate change i ask would go doctor diagnosed window cleaner heart surgery lawyerthen dont listen politician celebrity medium outlet listen scientist listen data,0.0,0.0,0.0,1.3247060957173893,2022-07-20 07:00:27
2.0,386,1549839331556302849,3305035947,1549839331556302849,en,0,0,0,0,everyone,A climate scientist looks at what works to fight climate change and some popular ideas that aren’t as cheap or effective as people hope. https://t.co/jAA86ebgwB,[],0,1,3,0,0,1,0,0,1667.0,0.0,0.7351,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a climate scientist look work fight climate change popular idea arent cheap effective people hope,0.0,0.0,0.0,0.0,2022-07-20 19:31:05
2.0,387,1549547285683621890,1483169649319686150,1549547285683621890,en,0,0,1,0,everyone,I promise if you make this country a nice temperature again I’ll recycle I’ll even go to those global warming protests,[],0,3,3,0,0,0,0,0,564.0,0.0017699115044247787,0.5859,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i promise make country nice temperature ill recycle ill even go global warming protest,0.0,0.0,0.0,0.09859884088681327,2022-07-20 00:10:36
0.0,388,1549598857574567937,755946560794558464,1549598857574567937,en,47,8,112,0,everyone,"We need to have an organization that gathers information and investigates these miscreants in public office. As as an example, Joe Manchin gets even richer pimping for the coal and gas industry while he destroys any climate change impetus",[],0,0,2,0,0,0,0,0,98413.0,0.0016969130408275245,-0.0516,Negative,0.0895125,0.0,0.0895125,0.02952839267857143,0.0,0.02952839267857143,0.0,0.0,we need organization gather information investigates miscreant public office as example joe manchin get even richer pimping coal gas industry destroys climate change impetus,0.02952839267857143,0.0,0.02952839267857143,9.495879160942572,2022-07-20 03:35:32
2.0,389,1549803491379388416,33680887,1549803491379388416,en,1,0,3,1,everyone,"""This 500-Year-Old Tree in California Has a Story to Tell""Incredible graphics by @Nat_Lash https://t.co/2Pj21rBtmS",[],0,0,14,0,0,1,1,0,10824.0,0.00046189376443418013,0.0,Neutral,0.0,0.4019,0.4019,0.0,0.0,0.0,0.0,0.0,this 500yearold tree california has story tellincredible graphic,0.0,0.0,0.0,0.3471720894996053,2022-07-20 17:08:40
2.0,390,1549683586579701760,1197104147696439298,1549683586579701760,en,0,0,0,0,everyone,what extreme heat means for the UK #ClimateChange #health via https://t.co/zeb5hNqb8q https://t.co/VXB2WDNsQN,['ClimateChange' 'health'],2,1,13,0,0,2,0,0,739.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,extreme heat mean uk climatechange health via,0.0,0.0,0.0,0.0,2022-07-20 09:12:13
3.0,391,1549833552585379840,166381906,1549833552585379840,en,2,0,6,0,everyone,I mean he meant to talk about climate change…#BidenCancer,['BidenCancer'],1,1,6,0,0,0,0,0,424.0,0.018823529411764704,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i mean meant talk climate changebidencancer,0.0,0.0,0.0,0.8220879383868382,2022-07-20 19:08:08
3.0,392,1549572500203388928,1524904361696153600,1549572500203388928,en,0,0,0,0,everyone,"The Climate change fascist president is hereObama, of course telling biden every next step",[],0,0,4,0,0,0,0,0,97.0,0.0,-0.5574,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the climate change fascist president hereobama course telling biden every next step,0.0,0.0,0.0,0.0,2022-07-20 01:50:48
2.0,393,1549582334449438721,2157325430,1549582334449438721,en,0,0,0,0,everyone,"As heat waves hit U.S. and Europe, leaders split on climate change - The Washington Post - “With temperatures expected to surpass 110 degrees in some U.S. states on Tuesday, nearly 69 million Americans were facing the risk of dangerous heat exposure.” https://t.co/R6boFSExYD",[],0,2,8,0,0,1,0,0,1190.0,0.0,-0.6369,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,as heat wave hit us europe leader split climate change the washington post with temperature expected surpass 110 degree us state tuesday nearly 69 million americans facing risk dangerous heat exposure,0.0,0.0,0.0,0.0,2022-07-20 02:29:53
0.0,394,1549622499088146432,37799534,1549622499088146432,en,1,0,7,0,everyone,"Bushfires in London destroying homes. Nah, climate change is not real. (Sarcasm)#ManchinMustGo",['ManchinMustGo'],1,0,8,0,0,0,0,0,5235.0,0.0015278838808250573,-0.6124,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bushfires london destroying home nah climate change real sarcasmmanchinmustgo,0.0,0.0,0.0,0.5990602519985802,2022-07-20 05:09:29
2.0,395,1549815645692461057,588261604,1549815645692461057,en,0,0,0,0,everyone,UK Weather Turmoil Spurs Calls to Adapt to Climate Change https://t.co/XFQHToacyi,[],0,1,20,0,0,1,0,0,105072.0,0.0,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uk weather turmoil spurs calls adapt climate change,0.0,0.0,0.0,0.0,2022-07-20 17:56:58
0.0,396,1549808780786933760,1238298038839529474,1549808780786933760,en,0,0,0,0,everyone,Global warming is real af,[],0,0,5,0,0,0,0,0,564.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global warming real af,0.0,0.0,0.0,0.0,2022-07-20 17:29:42
0.0,397,1549756906813767681,1319004781147541504,1549756906813767681,en,1,1,5,0,everyone,gm to everyone except to those who think #GlobalWarming is a hoax.,['GlobalWarming'],1,0,4,0,0,0,0,0,1138.0,0.006145741878841089,-0.2732,Negative,0.7906,0.0,0.7906,0.0,0.0,0.0,0.0,0.0,gm everyone except think globalwarming hoax,0.0,0.0,0.0,0.6276027565119975,2022-07-20 14:03:34
2.0,398,1549869265901199360,17089636,1549869265901199360,en,17,2,26,7,everyone,"Researchers have found that the climatic influence of global air pollution has dropped by up to 30% from 2000 levels. Although this is welcome news for public health, it is bad news for #GlobalWarming. https://t.co/VbmXizyswJ",['GlobalWarming'],1,0,4,0,0,1,0,0,442553.0,0.00011749978533693064,-0.128,Negative,-0.2573666666666667,0.12902857142857144,0.01311,0.1987128033333333,0.17752895571428576,0.19734800322222223,33.33333333333333,14.285714285714285,researchers found climatic influence global air pollution dropped 30 2000 level although welcome news public health bad news globalwarming,0.1987128033333333,0.17752895571428576,0.1973480032222222,2.6321791832498556,2022-07-20 21:30:02
2.0,399,1549744479426453505,1449124333,1549744479426453505,en,0,0,0,0,everyone,Dont miss my daily newsfeed about CCS! Please subscribe if you like https://t.co/R2YXCSQxlq Stories via @cleanaircatf @theoclimate @theShiftPR0JECT #heatwave #climatechange,['heatwave' 'climatechange'],2,1,12,1,0,1,3,0,452.0,0.0,0.6742,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dont miss daily newsfeed ccs please subscribe like stories via heatwave climatechange,0.0,0.0,0.0,0.0,2022-07-20 13:14:11
0.0,400,1549757602048880640,1305211665777074176,1549757602048880640,en,4,1,26,0,everyone,"""Climate change means we should all burn more coal!"" is... quite a take https://t.co/fWAHoAxgn8",[],0,0,6,1,0,1,0,0,564.0,0.05486725663716814,0.0,Neutral,0.2732,0.0,0.2732,0.0,0.0,0.0,0.0,0.0,climate change mean burn coal quite take,0.0,0.0,0.0,3.056564067491211,2022-07-20 14:06:20
3.0,401,1549715236344811521,1504918740974149637,1549715236344811521,en,0,0,0,0,everyone,"Joe Biden is about a heartbeat and a breath away, from ordering martial law, in some cause of climate change?  Joe Biden was corrupt after the 1st day of law school?",[],0,0,3,0,2,0,0,0,1.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe biden heartbeat breath away ordering martial law cause climate change joe biden corrupt 1st day law school,0.0,0.0,0.0,0.0,2022-07-20 11:17:59
2.0,402,1549562450286092288,1448123288564162564,1549562450286092288,en,1,0,0,0,everyone,The muted words feature is a game changer. Added “climate change” so I don’t have to read all the bickering on said issue.,[],0,1,3,0,0,0,0,0,564.0,0.0017699115044247787,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the muted word feature game changer added climate change i dont read bickering said issue,0.0,0.0,0.0,0.09859884088681327,2022-07-20 01:10:52
3.0,403,1549620840156758016,850428698457247746,1549620840156758016,en,0,0,0,0,everyone,trudeau on climate change global warming 7-18-22 Carl Vernon https://t.co/20sN9H8q3I via @BitChute,[],0,0,8,0,0,1,1,0,533.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trudeau climate change global warming 71822 carl vernon via,0.0,0.0,0.0,0.0,2022-07-20 05:02:53
0.0,404,1549670188827742209,1510781350902706180,1549670188827742209,en,2,1,0,0,everyone,Nobody can chart my course https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #tweet #Music #Brexit,['ClimateChange' 'SaveTheWorld' 'ClimateAction' 'tweet' 'Music' 'Brexit'],6,0,14,0,0,1,0,0,5510.0,0.0005443658138268917,0.0,Neutral,-0.6908,0.0,-0.6908,0.0,0.0,0.0,0.0,0.0,nobody chart course climatechange savetheworld climateaction tweet music brexit,0.0,0.0,0.0,0.22341212493322768,2022-07-20 08:18:59
1.0,405,1549610896208674819,831266873434071040,1549610896208674819,en,0,0,0,0,everyone,"having a doomer mentality about things such as climate change and capitalism as a whole is so fucking counterproductive to human progress(note there's obv a difference between this and just actually having depression, etc)",[],0,0,0,0,0,0,0,0,12.0,0.0,-0.5719,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doomer mentality thing climate change capitalism whole fucking counterproductive human progressnote there obv difference actually depression etc,0.0,0.0,0.0,0.0,2022-07-20 04:23:22
2.0,406,1549767550401224704,2208444006,1549767550401224704,en,0,0,1,0,everyone,Biden to announce executive actions on climate change that still fall short https://t.co/euXBlwSKCY,[],0,0,8,0,0,1,0,0,2031.0,0.0004921259842519685,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biden announce executive action climate change still fall short,0.0,0.0,0.0,0.08341198606243769,2022-07-20 14:45:51
2.0,407,1549647953933266944,1401681587423506433,1549647953933266944,en,0,0,9,0,everyone,"This Facebook comment (in response to a HA post) is literally the reason why we need to exist: ""There is no climate change because the bible tells us about all that is happening now ,there are many people that will not be prepared for the coming of gods new system"" [sic]",[],0,1,2,0,0,0,0,0,564.0,0.01592920353982301,0.0688,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,this facebook comment response ha post literally reason need exist there climate change bible tell u happening many people prepared coming god new system sic,0.0,0.0,0.0,0.8873895679813194,2022-07-20 06:50:37
0.0,408,1549880353145307136,1534226167,1549880353145307136,en,0,0,1,0,everyone,"I fear democracy reached point of failure. Political parties game it for power not the good of the nation. The middle ground is not the right place in an emergency. I fear only a Meritocracy can save human kind now. ""Solve"" climate change - then we have wrest back power.. #auspol",['auspol'],1,2,3,0,0,0,0,0,432.0,0.0023094688221709007,-0.383,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i fear democracy reached point failure political party game power good nation the middle ground right place emergency i fear meritocracy save human kind solve climate change wrest back power auspol,0.0,0.0,0.0,0.10247767221504418,2022-07-20 22:14:06
1.0,409,1549863091210518535,14857382,1549863091210518535,en,1,0,4,1,everyone,Climate change is fueling the heat wave currently baking parts of Europe. What about changes closer to home? NOAA recently released updated snapshots of how climate change is already affecting Michigan and what new patterns we might see in the future: https://t.co/l4vixGLeZ1 https://t.co/f3AN7tl3wc,[],0,1,5,0,1,2,0,0,6857.0,0.0008748906386701663,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,climate change fueling heat wave currently baking part europe what change closer home noaa recently released updated snapshot climate change already affecting michigan new pattern might see future,0.0,0.0,0.0,0.43656772180600506,2022-07-20 21:05:30
0.0,410,1549726188851150853,1093899576329801729,1549726188851150853,en,1,1,6,0,everyone,"There is a climate emergency.Yesterday the High Court ruled that the Tory's net-zero strategy doesn't meet their obligations under the Climate Change Act.I asked Alok Sharma MP, COP26 President, what they were going to do to address it, his inadequate response speaks volumes. https://t.co/1oCbzQILFS",[],0,2,9,0,0,1,0,0,564.0,0.01415929203539823,-0.4019,Negative,0.3382,0.0,0.3382,0.0,0.0,0.0,0.0,0.0,there climate emergencyyesterday high court ruled torys netzero strategy doesnt meet obligation climate change acti asked alok sharma mp cop26 president going address inadequate response speaks volume,0.0,0.0,0.0,0.7887907270945061,2022-07-20 12:01:30
0.0,411,1549579747222585344,1207353061020196864,1549579747222585344,en,1,0,1,0,everyone,"Biblical climate change emergencies all had sin as the cause.“Can you lift up your voice to the clouds,So that an abundance of water will cover you?35“Can you send forth lightnings that they may goAnd say to you, ‘Here we are’?""Job 38",[],0,0,4,0,2,0,0,0,738.0,0.0027063599458728013,-0.6072,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,biblical climate change emergency sin causecan lift voice cloudsso abundance water cover you35can send forth lightning may goand say here arejob 38,0.0,0.0,0.0,0.18994379512883194,2022-07-20 02:19:36
1.0,412,1549766939551141889,1026030190403760129,1549766939551141889,en,0,0,0,0,everyone,"Emergency Declaration on Climate Change Won't Come This Week, But We're Not Out of the Woods on Alarmism Yet   👀 https://t.co/rFgpuTY5pJ",[],0,0,17,0,0,1,0,1,45.0,0.0,-0.3071,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,emergency declaration climate change wont come this week but were not out woods alarmism yet,0.0,0.0,0.0,0.0,2022-07-20 14:43:26
2.0,413,1549838428526837760,38644883,1549838428526837760,en,3,3,9,1,everyone,Biden: Climate Change is Literally An Existential Threathttps://t.co/vP46Gk8QCP,[],0,0,17,0,0,1,0,0,38739.0,0.00041300980898296334,-0.5267,Negative,0.2522666666666667,-0.5267,0.05752500000000002,0.18876066333333333,0.0,0.27753770916666665,33.33333333333333,100.0,biden climate change literally an existential threat,0.18876066333333333,0.0,0.27753770916666665,0.9851284799337265,2022-07-20 19:27:30
0.0,414,1549552723577737217,767288940965597184,1549552723577737217,en,0,1,0,0,everyone,PLEASE FOR THE LOVE OF ALL THATS GOOD STOP GLOBAL WARMING,[],0,11,100,0,0,0,0,0,269.0,0.003703703703703704,0.8316,Positive,-0.7351,0.0,-0.7351,0.0,0.0,0.0,0.0,0.0,please for the love of all thats good stop global warming,0.0,0.0,0.0,0.11017079605813654,2022-07-20 00:32:13
0.0,415,1549841026671677440,18191791,1549841026671677440,en,0,0,0,0,everyone,#inflation Global warming is already costing us a lot of money.  It is past time to take serious action against climate change.Welcome to the new normal... Searing summer heat is driving food prices higher still https://t.co/HO4lRitDEM via @MotherJones,['inflation'],1,0,6,0,0,1,1,0,4.0,0.0,0.0772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inflation global warming already costing u lot money it past time take serious action climate changewelcome new normal searing summer heat driving food price higher still via,0.0,0.0,0.0,0.0,2022-07-20 19:37:50
2.0,416,1549666604132274180,137209778,1549666604132274180,en,0,0,1,0,everyone,"It's very clear that climate change is the first existential threat for a certain group of people and they can't understand why everyone isn't freaking out the way they are. But, marginalised and oppressed people have faced many deadly threats and where were you then?!",[],0,0,1,1,1,0,0,0,713.0,0.0014005602240896359,-0.8009,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,its clear climate change first existential threat certain group people cant understand everyone isnt freaking way but marginalised oppressed people faced many deadly threat,0.0,0.0,0.0,0.09542184805462094,2022-07-20 08:04:44
0.0,417,1549868136605917186,581782217,1549868136605917186,en,1,0,1,0,everyone,The Supreme Court Says the Biden People Have to Stop Destroying Our Lives By Eliminating Our Fuels #biden #drilling #energy #fuel #globalwarming #oilcrisis https://t.co/fuxdf81uf3 #DemocratsAreTheProblem,"['biden' 'drilling' 'energy' 'fuel' 'globalwarming' 'oilcrisis'
 'DemocratsAreTheProblem']",7,0,11,0,0,1,0,0,20.0,0.09523809523809523,-0.0258,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the supreme court says biden people have stop destroying our lives by eliminating our fuels biden drilling energy fuel globalwarming oilcrisis democratsaretheproblem,0.0,0.0,0.0,0.3708980468307378,2022-07-20 21:25:33
2.0,418,1549753794011054080,1693643977,1549753794011054080,en,3,0,2,0,everyone,"Excited for our collaboration with @DMofT this Summer on ‘Cars, COP26 and the Climate Crisis’ 🚗🌳🌍From July 25th – August 15th both attractions will offer activities looking at Transport and #ClimateChange. Find out more at https://t.co/MphryXdoAD https://t.co/ih1tLWJTxE",['ClimateChange'],1,0,12,0,0,2,1,3,3356.0,0.0014894250819183796,0.6369,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,excited collaboration summer cars cop26 climate crisis july 25th august 15th attraction offer activity looking transport climatechange find,0.0,0.0,0.0,0.39329953449274396,2022-07-20 13:51:12
0.0,419,1549582100206129152,101427421,1549582100206129152,en,2,0,2,0,everyone,WEF suggests blotting out the Sun to fight climate change - The Counter Signal https://t.co/0mMX0j3ixf,[],0,1,10,0,0,1,0,0,1472.0,0.0027155465037338763,-0.3818,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wef suggests blotting sun fight climate change the counter signal,0.0,0.0,0.0,0.3470853851638436,2022-07-20 02:28:57
2.0,420,1549808880292663300,706865011210252289,1549808880292663300,en,0,0,1,0,everyone,"Tomorrow: The #Storage Opportunity: Customer Demand, Market Reform &amp; #Technology Innovation, July 21, 1 pm: https://t.co/jDCxdujzW2 @C3E_EnergyWomen #energystorage #batteries #womeningreen #energy #emissions #greentech #utilities #resilience #distributedenergy #climatechange https://t.co/r0BoiAsa2N","['Storage' 'Technology' 'energystorage' 'batteries' 'womeningreen'
 'energy' 'emissions' 'greentech' 'utilities' 'resilience'
 'distributedenergy' 'climatechange']",12,0,8,0,0,2,1,0,330.0,0.0030211480362537764,0.7184,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tomorrow the storage opportunity customer demand market reform amp technology innovation july 21 1 pm energystorage battery womeningreen energy emission greentech utility resilience distributedenergy climatechange,0.0,0.0,0.0,0.10671575697569025,2022-07-20 17:30:05
